molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm,pIC50_values
CHEMBL118469,CC(C)C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)N(C(C)C)C(=O)c2ccccc21,37.0,active,514.5730000000002,3.133300000000002,2.0,4.0,37.0,7.431798275933005
CHEMBL291976,CC(C)C[C@H](NC(=O)[C@@H](O)c1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,71.0,active,396.4870000000001,2.0254000000000008,4.0,4.0,71.0,7.1487416512809245
CHEMBL115852,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2cccc(F)c2)C(=O)N1C,57.0,active,454.5020000000002,1.967999999999999,2.0,4.0,57.0,7.2441251443275085
CHEMBL119757,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2ccncc2)C(=O)N1C,2500.0,active,437.50000000000017,1.2238999999999989,2.0,5.0,2500.0,5.6020599913279625
CHEMBL421236,C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,76.0,active,463.4840000000002,3.512900000000002,2.0,3.0,76.0,7.119186407719209
CHEMBL118450,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2cc(F)cc(F)c2)C(=O)N1C,47.0,active,472.4920000000002,2.1070999999999995,2.0,4.0,47.0,7.327902142064283
CHEMBL117056,C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1N=C(c2ccccc2)c2ccccc2N(C)C1=O,210.0,active,490.5100000000002,2.968300000000001,2.0,4.0,210.0,6.6777807052660805
CHEMBL119353,CC(C)C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)C(c2ccccc2)=NC1(C)C,1500.0,active,498.5740000000002,3.220400000000001,2.0,4.0,1500.0,5.823908740944319
CHEMBL119059,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2ccccc2)C(=O)N1C,140.0,active,436.51200000000017,1.828899999999999,2.0,4.0,140.0,6.853871964321762
CHEMBL420538,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)N1C,2500.0,active,572.5060000000001,3.866500000000002,2.0,4.0,2500.0,5.6020599913279625
CHEMBL119657,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2ccco2)C(=O)N1C,86.0,active,426.4730000000002,1.4218999999999993,2.0,5.0,86.0,7.0655015487564325
CHEMBL406322,CC(C)C[C@H](NC(=O)Cc1ccsc1)C(=O)NC1C(=O)N(C)N(C(C)C)C(=O)c2ccccc21,4.0,active,484.6220000000002,2.9166000000000007,2.0,5.0,4.0,8.397940008672037
CHEMBL119731,CC(C)[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)N(C(C)C)C(=O)c2ccccc21,190.0,active,500.5460000000002,2.7432,2.0,4.0,190.0,6.721246399047171
CHEMBL261984,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2cccc3ccccc23)C(=O)N1C,2500.0,active,486.5720000000002,2.982100000000001,2.0,4.0,2500.0,5.6020599913279625
CHEMBL333173,CC(C)C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cnc(-c2ccccc2)n(C)c1=O,720.0,active,468.5040000000001,3.437600000000001,2.0,5.0,720.0,6.142667503568731
CHEMBL431679,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)[C@@H](O)c2cc(F)cc(F)c2)C(=O)N1C,5.0,active,488.49100000000016,1.5979999999999994,3.0,5.0,5.0,8.301029995663981
CHEMBL56177,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cccc(OC)c1,480.0,active,501.7120000000002,4.482300000000003,2.0,4.0,480.0,6.318758762624412
CHEMBL57658,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cc(OC)cc(OC)c1,800.0,active,531.7380000000003,4.4909000000000034,2.0,5.0,800.0,6.096910013008056
CHEMBL57415,CC(C)CC[C@@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1,1200.0,active,458.6870000000001,5.012300000000004,3.0,3.0,1200.0,5.920818753952375
CHEMBL418273,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC)c1ccccc1,2500.0,active,501.71200000000016,4.618700000000003,2.0,4.0,2500.0,5.6020599913279625
CHEMBL299047,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)CNC(=O)Cc1cc(F)cc(F)c1,300.0,active,451.5580000000001,3.337200000000001,2.0,3.0,300.0,6.522878745280337
CHEMBL298738,CC(C)C[C@H](NC(=O)Cc1ccc2ccccc2c1)C(=O)N[C@@H](CC1CCCCC1)[C@H](O)Cc1ccccc1C(=O)NC(C)(C)C,4.7,active,627.8700000000002,6.500300000000008,4.0,4.0,4.7,8.327902142064282
CHEMBL56327,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccc(F)cc1,36.0,active,489.67600000000016,4.612800000000003,2.0,3.0,36.0,7.443697499232712
CHEMBL57527,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cccc(C)c1,454.0,active,485.7130000000002,4.782120000000004,2.0,3.0,454.0,6.342944147142896
CHEMBL55936,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](CC(C)C)NC(=O)Cc1cc(F)cc(F)c1,2500.0,active,507.66600000000017,4.751900000000004,2.0,3.0,2500.0,5.6020599913279625
CHEMBL299929,CCCCN(C)C(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cc(F)cc(F)c1,2500.0,active,482.61600000000016,2.9105000000000016,3.0,4.0,2500.0,5.6020599913279625
CHEMBL291976,CC(C)C[C@H](NC(=O)[C@@H](O)c1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,71.0,active,396.4870000000001,2.0254000000000008,4.0,4.0,71.0,7.1487416512809245
CHEMBL299483,CCCCNC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1,240.0,active,457.65900000000016,4.131500000000003,3.0,3.0,240.0,6.619788758288394
CHEMBL57824,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1,17.0,active,471.68600000000015,4.473700000000003,2.0,3.0,17.0,7.769551078621726
CHEMBL57814,CCCCN(CC)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1,55.0,active,485.7130000000002,4.863800000000004,2.0,3.0,55.0,7.259637310505756
CHEMBL293306,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cccc(Cl)c1,52.0,active,506.1310000000002,5.127100000000004,2.0,3.0,52.0,7.2839966563652006
CHEMBL56609,CC(C)CNC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1,150.0,active,457.65900000000016,3.9874000000000023,3.0,3.0,150.0,6.823908740944319
CHEMBL291964,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccc(N)cc1,1100.0,active,486.7010000000002,4.055900000000002,3.0,4.0,1100.0,5.958607314841775
CHEMBL407129,CC(C)C[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N(C)C,102.0,active,429.6050000000004,3.3034000000000017,2.0,3.0,102.0,6.991399828238082
CHEMBL61039,CCCCN(C)C[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1,1700.0,active,457.70300000000015,4.947100000000003,2.0,3.0,1700.0,5.769551078621726
CHEMBL57525,CC(C)C[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N(C)Cc1ccccc1,39.0,active,505.7030000000004,4.873800000000005,2.0,3.0,39.0,7.4089353929735005
CHEMBL57519,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)c1ccccc1,3200.0,active,457.6590000000001,4.544800000000003,2.0,3.0,3200.0,5.494850021680094
CHEMBL299703,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)CCc1ccccc1,160.0,active,485.7130000000002,4.863800000000003,2.0,3.0,160.0,6.795880017344075
CHEMBL56213,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cccc(F)c1,20.0,active,489.67600000000016,4.612800000000003,2.0,3.0,20.0,7.698970004336019
CHEMBL418107,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@](C)(O)c1ccccc1,2500.0,active,501.71200000000016,4.138700000000003,3.0,4.0,2500.0,5.6020599913279625
CHEMBL57831,CCCCN(C)C(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@H](CC(C)C)NC(=O)[C@@H](O)c1ccccc1,66.0,active,493.6480000000002,3.462900000000001,2.0,4.0,66.0,7.180456064458132
CHEMBL56392,CC(C)CCC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1,300.0,active,456.67100000000016,5.220500000000005,2.0,3.0,300.0,6.522878745280337
CHEMBL56665,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H]1CCCCN1C(=O)[C@@H](O)c1ccccc1,2500.0,active,485.6690000000002,3.8148000000000017,2.0,4.0,2500.0,5.6020599913279625
CHEMBL431722,CC(C)C[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N1CCCCC1,50.0,active,469.6700000000005,4.227700000000003,2.0,3.0,50.0,7.301029995663981
